link,headline,datetime_posted,content,scraped_at,analysis_result
https://sports.ndtv.com/icc-champions-trophy-2025/rs-561-crore-and-counting-pcb-overspends-on-champions-trophy-2025-venues-claims-report-7701330,The Champions Trophy begins february 19 with India playing all their matches in Dubai from February 20.,2025-02-13 16:29:03,"As Pakistan gears up to welcome international teams for next week's Champions Trophy, the country's cricket board is also reportedly making contingency plans to manage its finances after the cost of reconstruction and upgradation of its stadiums shot up by over five billion rupees (approx USD 20.4 million). The original estimated budget for the renovation of PCB venues in Karachi, Lahore and Rawalpindi was 12.3 billion Pakistani rupees (approx. Rs 383 crore), which has now gone up to 18 billion rupees (approx. Rs 561 crore). The tournament begins february 19 with India playing all their matches in Dubai from February 20.
The PCB's Board of Governors (BOG) has approved the additional cost. The board's chief financial officer has also been given approval for an overdraft of 3 to 6 billion rupees (if required) for the current fiscal year budget.
According to a report in the 'Dawn' newspaper, the CFO told the BOG at a meeting in December that considering the anticipated overall future cash flow requirements, there is a strong possibility that the PCB will require external cash flow support for the foreseeable future.
The report, quoting documents from the BOG meeting, said the management has agreed, in principle, to secure external cash overdraft facilities in the amount of three billion to six billion to support any unexpected additional funding requirements.
The documents also reveal that in the last fiscal year, the board had reserves of approximately 26 billion rupees.
But the board had to sell out the broadcast rights and others for the next three years (2024-26) for 1.70 billion rupees, which was less than its reserve price of around billion plus initially quoted by the PCB.
The PCB will also generate revenues after this year's Pakistan Super League by adding two more teams to the league while its 10-year contracts with the existing franchises also ends this year and can be renegotiated.
Since its creation the PCB has been a self-supporting sports body in Pakistan not dependent on any funding from government and has never complained of any serious financial crunch.
(Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)",2025-05-03 05:02:26,Positive
https://sports.ndtv.com/icc-champions-trophy-2025/violation-of-this-rule-could-be-seriously-viewed-by-bcci-report-gives-new-update-on-bcci-diktat-7704356,"The Champions Trophy will also be the first mega event where BCCI's new guidelines regarding travelling family members, personal staff will come into effect in a stringent way",2025-02-14 08:38:17,"The Champions Trophy 2025 will be the biggest ODI event for men's cricket this year. India finished runners-up in the previous edition in 2017 after losing the final to Pakistan. The Champions Trophy 2025 also presents a chance to the Indian cricket team for redeeming themselves after a 3-1 loss to Australia, which drew much criticism. The build-up to the Champions Trophy 2025 has been good for Indian cricket team after a clean sweep against England in an ODI series at home. The Champions Trophy will also be the first mega event where BCCI's new guidelines regarding travelling family members, personal staff will come into effect in a stringent way.
According to a report inCricbuzz, the BCCI is absolutely strict about implementing the guidelines. A formal SOP has been shared formally with all the players on travel, nets, luggage allowances, and accompanying family members. The report added players were told during the recent third ODI in Ahmedabad that the disciplinary guidelines were non-negotiable.
""There is no going back on this and the players have made aware that the BCCI is very serious about the SOPs,"" the report quoted a source as saying.
One clause of the guidelines say: ""All players are required to stay for the entire duration of scheduled practice sessions and travel together to and from the venue. This rule ensures commitment and fosters a strong work ethic within the team."" According to the above-mentioned report, ""violation of this rule could be seriously viewed by the BCCI.""
A report in news agency PTI said if there is any exception, the players will have to bear the expenses.
""If anything changes then it is different but as of now, the players are unlikely to be accompanied by their wives or partners for this tour. One of the senior players had enquired about it and he was told that the policy decision will be followed,"" a senior BCCI source said.
""Since the tour is of less than one month, families won't be accompanying the players. But if exceptions are made, I think that individual will have to bear the full expenses as BCCI won't be covering any cost.""
The senior official said that most of the rules have already been enforced by the BCCI.
""If you look at it, already no player can ask for a private vehicle to come for practice. All state units have been notified. Similarly once the players assembled in Kolkata (for the T20I series against England) and Nagpur (for the ODI series against the same side), the team has travelled together,"" he confirmed.
The stars have also adhered to the new regulations of playing domestic cricket when they get time off from their international assignments. Accordingly,Rohit Sharma,Suryakumar Yadav,Yashasvi Jaiswal, andShivam Dubeturned up for Mumbai.
Virat Kohliplayed his first game for Delhi in more than 12 years amid a lot of fanfare. So didRishabh PantwhileKL Rahulrepresented Karnataka.Ravindra Jadejaplayed for Saurashtra.
Restrictions have also been imposed on personal staff (managers, agents, chefs), who were accompanying the team and the coaching group earlier.
Accordingly, the personal secretary of a member of the coaching staff, who was regularly seen staying at the team hotel, now stays at a different facility even though he has been seen at every venue during the England home series.
It is understood that the BCCI is trying to get a few chefs on board to meet the special dietary requirements of certain players.",2025-05-03 05:02:28,Positive
https://sports.ndtv.com/ipl-2025/ms-dhoni-still-has-ambitions-chennai-super-kings-unsettling-situation-roasted-brutally-8312921,The chatter over MS Dhoni's form and future has grown stronger with Chennai Super Kings' disappointing show in the IPL 2025.,2025-05-03 08:04:53,"The chatter overMS Dhoni's form and future has grown stronger with Chennai Super Kings' disappointing show in the IPL 2025. CSK were the first team to crash out of the playoffs race and former West Indies batter Darren Ganga once again questioned the decision to give the captaincy to Dhoni following an injury toRuturaj Gaikwad. During an interaction on ESPNCricinfo, Ganga did not hold back while discussing the CSK captaincy situation and questioned the franchise on their over-reliance on Dhoni and the lack of a proper transition plan.
“Is that not a high risk for a team if you're planning for next season, you're pegging your hopes on a player who's not playing competitive cricket between IPL seasons,” Ganga said.
“Isn't that putting yourself at a disadvantage based on that player's fitness and availability to play an entire season? You find yourself back at square one, where you will be searching for a captain, a man who is not part of the entire process of strategic planning and direction for a season. So I feel you're in that constant cycle of development and not progressing.”
Ganga conceded that Dhoni still deserves a place in the CSK playing XI before adding that the fact that he still holds captaincy ambitions can prove to be detrimental to the entire situation.
“Yes. I surely think with the big option of the fact that he's put himself forward and what we've seen from him as a wicketkeeper and a batter at the back end of innings, he can command himself on that team,” he said.
“But my biggest question is, should he be considered a captain in that squad when you 18 years from the start of him leading the side. We all agree theoretically that it's sport, it's cyclical, and leadership has a shelf life.”
“But I feel having a guy like Ruturaj Gaikwad and, in the past,Ravindra Jadejain that sort of unsettling situation where it seems that MS still has ambitions of captaincy is not a good situation to be in. I've been in that situation before. It is very unsettling for you when you know that there's someone behind you who still has ambitions. But it is being shown as though he is not interested,” he added.
Listen to thelatest songs, only onJioSaavn.com",2025-05-03 11:14:54,Negative
https://sports.ndtv.com/ipl-2025/was-as-guilty-pat-cummins-delivers-scathing-verdict-after-srhs-loss-against-gujarat-titans-8315967,Sunrisers Hyderabad captain Pat Cummins stated the team 'can cling on to some hope' about their future despite having been virtually eliminated from playoff contention after the 38-run defeat against Gujarat Giants.,2025-05-03 07:42:41,"Sunrisers Hyderabad captain Pat Cummins stated the team 'can cling on to some hope' about their future despite having been virtually eliminated from playoff contention after the 38-run defeat against Gujarat Giants in Match 51 of the Indian Premier League (IPL) 2025 on Friday. Half-centuries by Shubman Gill and Jos Buttler saw Gujarat post a massive total of 224/6 in the first innings at the Narendra Modi Stadium. Despite Abhishek Sharma's 74-run fighting knock, there was not enough fight by the batters to chase it down, and they fizzled to 186/6.
Sunrisers have won only three of their 10 games so far this season, and their fate now depends on other fixtures going their way. However, Cummins believes that hope is still there for the franchise, given the mega auctions that took place in 2024, ensuring the core of the team will remain the same for years to follow.
“Our power-play with the bat wasn't too great. I was as guilty as anyone else. Probably let them get 20-30 extra runs. Maybe hang on to one or two catches. Again, I am guilty there. Chasing 200 looked a bit more realistic. They are class batters. They don't do anything outlandish. If you bowl bad balls, they just put them away.
“We probably dished out too many bad balls. It is a really good wicket. Going for 140 in the last 14 overs was good on the bowling part. Sharma batted nicely. Nitish at the end. Left a little too much and too late for the batters. We can cling to some hope. Big auction last year. The core of the group will be there for three years,” said Cummins during the post-game presentation on Friday.
With the win, Gujarat moved past Royal Challengers Bengaluru (RCB) into second place in the points table courtesy of their superior run rate. RCB will take on Chennai Super Kings on Saturday in what could be a pivotal result for Gujarat Titans.
(Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)
Listen to thelatest songs, only onJioSaavn.com",2025-05-03 11:14:55,Positive
https://sports.ndtv.com/ipl-2025/ipl-2025-points-table-orange-cap-purple-cap-mi-retain-top-spot-gt-gain-2-positions-to-move-to-8315821,"It was a stunning performance from Gujarat Titans on Friday as they beat Sunrisers Hyderabad by 38 runs in their IPL 2025 game at Narendra Modi Stadium, Ahmedabad.",2025-05-03 00:00:21,"It was a stunning performance from Gujarat Titans on Friday as they beat Sunrisers Hyderabad by 38 runs in their IPL 2025 game at Narendra Modi Stadium, Ahmedabad. The win made GT's case further strong for a spot in the playoffs. It was a seventh win in 10 matches for the Shubman Gill-led side and it moved to the second spot in the table with 14 points to its credit. Mumbai Indians, who too have as many points to their credit, continue to hold the top spot on the basis of a better net run rate.
GT's Sai Sudharsan has taken the Orange Cap from MI's Suryakumar Yadav with 504 runs in 10 matches. Meanwhile, GT fast bowler Prasidh Krishna has taken the Purple Cap from RCB pacer Josh Hazlewood with 19 wickets in 10 games.
Gujarat Titans roared back to winning ways with a 38-run mauling of Sunrisers Hyderabad after Prasidh Krishna's outstanding bowling complemented Shubman Gill and Jos Buttler's explosive half-centuries in IPL 2025 at Ahmedabad on Friday.
The result meant SRH are all but out of the playoffs race, even as GT boosted their prospects.
The trio of Gill, Buttler and Sai Sudharsan fired in unison to propel GT to 224 for six.
In reply, SRH were off to a good start too but could not sustain for long and were stopped at 186 for six. Abhishek Sharma top-scored for SRH with 74 off 41 balls.
This was after Gill blazed away to a 38-ball 76, and Sudharsan chipped in with a breezy 23-ball 48 while forging an opening stand of 87 runs in just 6.5 overs, following which Buttler took GT past 200 with his 64 off 37 deliveries.
Prasidh once again excelled with the ball for GT, finishing with excellent figures of 2/19 in 4 overs. The only cause of concern for GT this evening came when Ishant limped off the ground after failing to complete the final over.
SRH, though, meant business at the start of their innings as Mohammed Siraj (2/33) went for 22 runs in his first two overs, while Ishant Sharma conceded 20 in his first two.
However, a spectacular catch in the deep by Rashid Khan ended Travis Head's innings after he covered a lot of ground to reach the ball, having run from deep square leg and then change his direction to judge it to perfection.
Ishan Kishan got out for 13 after consuming 17 balls, as the required rate went over 14.
Despite the presence of Abhishek and Heinrich in the middle for SRH, the match was already in GT's bag thanks to the asking rate that gone past 16.
Meanwhile, an upset Gill engaged in an animated chat with the two umpires over a review call involving Abhishek, who was seen trying to calm the GT captain.
Sent in to bat, Gujarat Titans skipper Gill got the innings underway with a flick off a loose Mohammed Shami delivery for a six.
Having conceded 11 runs in the first over, Shami looked off-colour as Sudharsan dispatched the seamer for five boundaries, including four on the trot.
SRH captain Pat Cummins brought himself into the attack, but the carnage continued as Gill launched into his opposite number, first greeting him with a cover drive and then playing an even better shot shot through the gap between mid-off and cover.
It was a forgettable start for Cummins as Gill smoked the Australian speedster for a maximum over deep mid-wicket to collect 17 from that over.
The best part of their game was that both Gill and Sudharsan were toying with the SRH bowlers without taking any risks and instead relied on class to get the runs.
GT amassed 82 runs in the power play, following which spin was introduced in the form of Zeeshan Ali and the leg-spinner gave his team a much-needed breakthrough by having Sudharsan caught by keeper Heinrich Klaasen off a googly.
In the company of Buttler, Gill continued at the same pace and reached his half-century with a beautiful drive through extra cover for a four, taking 25 balls to get to his fifty.
Buttler also looked in good nick and smashed Ansari straight down the ground for a six, and three balls later, the Englishman crossed 4000 runs in IPL.
Worse was in store for SRH as Cummins dropped Gill after Harshal Patel deceived the batter with a slower ball. Gill was on 66.
However, the GT captain was run out following a throw by Harshal at short fine-leg and Klaasen, instead of catching the ball deflected it onto the stumps.
(With PTI Inputs)",2025-05-03 11:14:57,Positive
https://sports.ndtv.com/ipl-2025/shubman-gill-kicks-abhishek-sharma-after-heated-argument-with-umpires-video-goes-viral-8316015,Shubman Gill had multiple heated discussions with the umpires during Gujarat Titans' match against Sunrisers Hyderabad.,2025-05-03 07:44:14,"Gujarat Titans (GT) beat Sunrisers Hyderabad (SRH) by 38 runs in their IPL 2025 clash in Gujarat. The match saw two top batting performances from openers of either side, as GT captain Gill smashed 76 runs off 38 balls, and SRH starAbhishek Sharmamade a 41-ball 74. The two, who also hail from the same state, Punjab, shared a light-hearted moment in the outfield. While Abhishek was being treated to by the SRH physios during a minor stoppage in play, Gill came and playfully kicked him.
The incident happened during the 14th over, right after Abhishek had survived a DRS review taken by Gujarat Titans regarding an LBW appeal. Gill had been involved in a heated chat with the umpire, as it had been ruled not out due to the impact being 'umpire's call'.
Moments later, even Abhishek had to step in and calm Gill down from his chat with the umpire.Watch:Shubman Gill'kicks' Abhishek Sharma during GT vs SRH match
Subman Gill and Abhishek Sharma Funny moments#Abhishek#GTvsSRH#Gillpic.twitter.com/dcahauyeO6
Abhishek was then receiving some treatment from SRH's physios, having been at the crease since the beginning. Gill came and playfully kicked his state teammate Abhishek, possibly referring to time-wasting.
Abhishek got out in the very next over with Gill not on the field.
In the first innings, fifties by Gill andJos Buttler, alongside BSai Sudharsan's 48-run blitz, saw Gujarat Titans score 224/6 in 20 overs. For the bowling side,Jaydev Unadkatwas the highest wicket-taker with three scalps to his name. Gill's innings was one of flair and class. The Indian top-order batter showed his deep arsenal of shot selection, finding the gap and rushing to 76 off just 38 deliveries with 10 boundaries and two sixes to his name.
It is the third innings in a row when the right-handed opener failed to reach the century milestone after having looked set for a big score, with scores of 90 and 84 in their last two games.
After being put to bat first by SRH, Gill let his intentions be known from the get-go when he flicked Mohammed Shami over the fielder at deep fine leg for six off the third delivery. It certainly was not the best of days for the veteran Indian pacer as Sudharsan struck him for five boundaries in the third over. Gill continued the fireworks by hitting two brilliantly struck fours through the covers offPat Cumminsbefore hitting his second maximum of the night in the same over.",2025-05-03 11:14:58,Positive
https://sports.ndtv.com/ipl-2025/broadcasters-drs-blunder-during-gt-vs-srh-game-leaves-internet-in-splits-8314999,The incident took place during Gujarat Titans' IPL 2025 match vs Sunrisers Hyderabad in Ahmedabad on Friday.,2025-05-03 08:26:44,"A mistake from the broadcaster took place during the Gujarat Titans vs Sunrisers Hyderabad, IPL 2025 game at Narendra Modi Stadium, Ahmedabad on Friday. On the fourth delivery of the 15th over during GT's innings, Jaydev Unadkat bowled a short ball wide of off-stump to Washington Sundar. Umpire called it a wide but SRH decided to review it. As they took the DRS (Decision Review System), the broadcaster mistakenly showed the replay for a different ball in which Sundar had made a front foot defence.The mistake from broadcaster left the internet in splits.
Check out some of the reactions here -
GT went in for wide review and the third umpire plays the ball before that wide ball#GTvsSRH#SRHvsGTpic.twitter.com/craxolvAGz
Wrong delivery has been shown for wide review#SRHvGT#GTvSRH#TATAIPL
Lol they played wrong delivery on wide review
The triumvirate ofShubman Gill,Sai SudharsanandJos Buttlerfired in unison with their explosive batting to propel Gujarat Titans to 224 for six against Sunrisers Hyderabad in the Indian Premier League in Ahmedabad on Friday.
Gill blazed away to a 38-ball 76, while Sudharsan chipped in with a breezy 23-ball 48 while forging an opening stand of 87 runs in just 6.5 overs, following which Buttler took GT past 200 with his 64 off 37 deliveries.
Jaydev Unadkat (3/35) picked up three wickets in the 20th over that went for 12 runs.
Sent in to bat, skipper Gill got the innings underway for GT when he flicked a loose Mohammed Shami delivery over deep square leg for a six.
Having conceded 11 runs in the first over, Shami looked off-colour as Sudharsan dispatched the seamer for five boundaries, including four on the trot.
SRH captain Pat Cummins brought himself into the attack, but the carnage continued as Gill launched into his opposite number, first greeting him with a cover drive and then playing an even better shot shot through the gap between mid-off and cover.
It was a forgettable start for Cummins as Gill smoked the Australian speedster for a maximum over deep mid-wicket to collect 17 from that over.
The best part of their game was that both Gill and Sudharsan were toying with the SRH bowlers without taking any risks and instead relied on class to get the runs.
GT amassed 82 runs in the power play, following which spin was introduced in the form of Zeeshan Ali and the leg-spinner gave his team a much-needed breakthrough by having Sudharsan caught by keeperHeinrich Klaasenoff a googly.
In the company of Buttler, Gill continued at the same pace and reached his half-century with a beautiful drive through extra cover for a four, taking 25 balls to get to his fifty.
Buttler also looked in good nick and smashed Ansari straight down the ground for a six, and three balls later, the Englishman crossed 4000 runs in IPL.
Worse was in store for SRH as Cummins dropped Gill afterHarshal Pateldeceived the batter with a slower ball. Gill was on 66.
However, the GT captain did not last long thereafter as he was run out following a throw by Harshal at short fine-leg and Klaasen, instead of catching the ball deflected it onto the stumps. The TV umpire took his time before ruling in favour of SRH.
Buttler then propped up GT with his power-hitting.
(With PTI Inputs)",2025-05-03 11:15:00,Positive
https://sports.ndtv.com/ipl-2025/ms-dhoni-still-has-ambitions-chennai-super-kings-unsettling-situation-roasted-brutally-8312921,The chatter over MS Dhoni's form and future has grown stronger with Chennai Super Kings' disappointing show in the IPL 2025.,2025-05-03 08:04:53,"The chatter overMS Dhoni's form and future has grown stronger with Chennai Super Kings' disappointing show in the IPL 2025. CSK were the first team to crash out of the playoffs race and former West Indies batter Darren Ganga once again questioned the decision to give the captaincy to Dhoni following an injury toRuturaj Gaikwad. During an interaction on ESPNCricinfo, Ganga did not hold back while discussing the CSK captaincy situation and questioned the franchise on their over-reliance on Dhoni and the lack of a proper transition plan.
“Is that not a high risk for a team if you're planning for next season, you're pegging your hopes on a player who's not playing competitive cricket between IPL seasons,” Ganga said.
“Isn't that putting yourself at a disadvantage based on that player's fitness and availability to play an entire season? You find yourself back at square one, where you will be searching for a captain, a man who is not part of the entire process of strategic planning and direction for a season. So I feel you're in that constant cycle of development and not progressing.”
Ganga conceded that Dhoni still deserves a place in the CSK playing XI before adding that the fact that he still holds captaincy ambitions can prove to be detrimental to the entire situation.
“Yes. I surely think with the big option of the fact that he's put himself forward and what we've seen from him as a wicketkeeper and a batter at the back end of innings, he can command himself on that team,” he said.
“But my biggest question is, should he be considered a captain in that squad when you 18 years from the start of him leading the side. We all agree theoretically that it's sport, it's cyclical, and leadership has a shelf life.”
“But I feel having a guy like Ruturaj Gaikwad and, in the past,Ravindra Jadejain that sort of unsettling situation where it seems that MS still has ambitions of captaincy is not a good situation to be in. I've been in that situation before. It is very unsettling for you when you know that there's someone behind you who still has ambitions. But it is being shown as though he is not interested,” he added.
Listen to thelatest songs, only onJioSaavn.com",2025-05-03 11:14:54,Negative
https://sports.ndtv.com/ipl-2025/was-as-guilty-pat-cummins-delivers-scathing-verdict-after-srhs-loss-against-gujarat-titans-8315967,Sunrisers Hyderabad captain Pat Cummins stated the team 'can cling on to some hope' about their future despite having been virtually eliminated from playoff contention after the 38-run defeat against Gujarat Giants.,2025-05-03 07:42:41,"Sunrisers Hyderabad captain Pat Cummins stated the team 'can cling on to some hope' about their future despite having been virtually eliminated from playoff contention after the 38-run defeat against Gujarat Giants in Match 51 of the Indian Premier League (IPL) 2025 on Friday. Half-centuries by Shubman Gill and Jos Buttler saw Gujarat post a massive total of 224/6 in the first innings at the Narendra Modi Stadium. Despite Abhishek Sharma's 74-run fighting knock, there was not enough fight by the batters to chase it down, and they fizzled to 186/6.
Sunrisers have won only three of their 10 games so far this season, and their fate now depends on other fixtures going their way. However, Cummins believes that hope is still there for the franchise, given the mega auctions that took place in 2024, ensuring the core of the team will remain the same for years to follow.
“Our power-play with the bat wasn't too great. I was as guilty as anyone else. Probably let them get 20-30 extra runs. Maybe hang on to one or two catches. Again, I am guilty there. Chasing 200 looked a bit more realistic. They are class batters. They don't do anything outlandish. If you bowl bad balls, they just put them away.
“We probably dished out too many bad balls. It is a really good wicket. Going for 140 in the last 14 overs was good on the bowling part. Sharma batted nicely. Nitish at the end. Left a little too much and too late for the batters. We can cling to some hope. Big auction last year. The core of the group will be there for three years,” said Cummins during the post-game presentation on Friday.
With the win, Gujarat moved past Royal Challengers Bengaluru (RCB) into second place in the points table courtesy of their superior run rate. RCB will take on Chennai Super Kings on Saturday in what could be a pivotal result for Gujarat Titans.
(Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)
Listen to thelatest songs, only onJioSaavn.com",2025-05-03 11:14:55,Positive
https://sports.ndtv.com/ipl-2025/ipl-2025-points-table-orange-cap-purple-cap-mi-retain-top-spot-gt-gain-2-positions-to-move-to-8315821,"It was a stunning performance from Gujarat Titans on Friday as they beat Sunrisers Hyderabad by 38 runs in their IPL 2025 game at Narendra Modi Stadium, Ahmedabad.",2025-05-03 00:00:21,"It was a stunning performance from Gujarat Titans on Friday as they beat Sunrisers Hyderabad by 38 runs in their IPL 2025 game at Narendra Modi Stadium, Ahmedabad. The win made GT's case further strong for a spot in the playoffs. It was a seventh win in 10 matches for the Shubman Gill-led side and it moved to the second spot in the table with 14 points to its credit. Mumbai Indians, who too have as many points to their credit, continue to hold the top spot on the basis of a better net run rate.
GT's Sai Sudharsan has taken the Orange Cap from MI's Suryakumar Yadav with 504 runs in 10 matches. Meanwhile, GT fast bowler Prasidh Krishna has taken the Purple Cap from RCB pacer Josh Hazlewood with 19 wickets in 10 games.
Gujarat Titans roared back to winning ways with a 38-run mauling of Sunrisers Hyderabad after Prasidh Krishna's outstanding bowling complemented Shubman Gill and Jos Buttler's explosive half-centuries in IPL 2025 at Ahmedabad on Friday.
The result meant SRH are all but out of the playoffs race, even as GT boosted their prospects.
The trio of Gill, Buttler and Sai Sudharsan fired in unison to propel GT to 224 for six.
In reply, SRH were off to a good start too but could not sustain for long and were stopped at 186 for six. Abhishek Sharma top-scored for SRH with 74 off 41 balls.
This was after Gill blazed away to a 38-ball 76, and Sudharsan chipped in with a breezy 23-ball 48 while forging an opening stand of 87 runs in just 6.5 overs, following which Buttler took GT past 200 with his 64 off 37 deliveries.
Prasidh once again excelled with the ball for GT, finishing with excellent figures of 2/19 in 4 overs. The only cause of concern for GT this evening came when Ishant limped off the ground after failing to complete the final over.
SRH, though, meant business at the start of their innings as Mohammed Siraj (2/33) went for 22 runs in his first two overs, while Ishant Sharma conceded 20 in his first two.
However, a spectacular catch in the deep by Rashid Khan ended Travis Head's innings after he covered a lot of ground to reach the ball, having run from deep square leg and then change his direction to judge it to perfection.
Ishan Kishan got out for 13 after consuming 17 balls, as the required rate went over 14.
Despite the presence of Abhishek and Heinrich in the middle for SRH, the match was already in GT's bag thanks to the asking rate that gone past 16.
Meanwhile, an upset Gill engaged in an animated chat with the two umpires over a review call involving Abhishek, who was seen trying to calm the GT captain.
Sent in to bat, Gujarat Titans skipper Gill got the innings underway with a flick off a loose Mohammed Shami delivery for a six.
Having conceded 11 runs in the first over, Shami looked off-colour as Sudharsan dispatched the seamer for five boundaries, including four on the trot.
SRH captain Pat Cummins brought himself into the attack, but the carnage continued as Gill launched into his opposite number, first greeting him with a cover drive and then playing an even better shot shot through the gap between mid-off and cover.
It was a forgettable start for Cummins as Gill smoked the Australian speedster for a maximum over deep mid-wicket to collect 17 from that over.
The best part of their game was that both Gill and Sudharsan were toying with the SRH bowlers without taking any risks and instead relied on class to get the runs.
GT amassed 82 runs in the power play, following which spin was introduced in the form of Zeeshan Ali and the leg-spinner gave his team a much-needed breakthrough by having Sudharsan caught by keeper Heinrich Klaasen off a googly.
In the company of Buttler, Gill continued at the same pace and reached his half-century with a beautiful drive through extra cover for a four, taking 25 balls to get to his fifty.
Buttler also looked in good nick and smashed Ansari straight down the ground for a six, and three balls later, the Englishman crossed 4000 runs in IPL.
Worse was in store for SRH as Cummins dropped Gill after Harshal Patel deceived the batter with a slower ball. Gill was on 66.
However, the GT captain was run out following a throw by Harshal at short fine-leg and Klaasen, instead of catching the ball deflected it onto the stumps.
(With PTI Inputs)",2025-05-03 11:14:57,Positive
https://sports.ndtv.com/ipl-2025/shubman-gill-kicks-abhishek-sharma-after-heated-argument-with-umpires-video-goes-viral-8316015,Shubman Gill had multiple heated discussions with the umpires during Gujarat Titans' match against Sunrisers Hyderabad.,2025-05-03 07:44:14,"Gujarat Titans (GT) beat Sunrisers Hyderabad (SRH) by 38 runs in their IPL 2025 clash in Gujarat. The match saw two top batting performances from openers of either side, as GT captain Gill smashed 76 runs off 38 balls, and SRH starAbhishek Sharmamade a 41-ball 74. The two, who also hail from the same state, Punjab, shared a light-hearted moment in the outfield. While Abhishek was being treated to by the SRH physios during a minor stoppage in play, Gill came and playfully kicked him.
The incident happened during the 14th over, right after Abhishek had survived a DRS review taken by Gujarat Titans regarding an LBW appeal. Gill had been involved in a heated chat with the umpire, as it had been ruled not out due to the impact being 'umpire's call'.
Moments later, even Abhishek had to step in and calm Gill down from his chat with the umpire.Watch:Shubman Gill'kicks' Abhishek Sharma during GT vs SRH match
Subman Gill and Abhishek Sharma Funny moments#Abhishek#GTvsSRH#Gillpic.twitter.com/dcahauyeO6
Abhishek was then receiving some treatment from SRH's physios, having been at the crease since the beginning. Gill came and playfully kicked his state teammate Abhishek, possibly referring to time-wasting.
Abhishek got out in the very next over with Gill not on the field.
In the first innings, fifties by Gill andJos Buttler, alongside BSai Sudharsan's 48-run blitz, saw Gujarat Titans score 224/6 in 20 overs. For the bowling side,Jaydev Unadkatwas the highest wicket-taker with three scalps to his name. Gill's innings was one of flair and class. The Indian top-order batter showed his deep arsenal of shot selection, finding the gap and rushing to 76 off just 38 deliveries with 10 boundaries and two sixes to his name.
It is the third innings in a row when the right-handed opener failed to reach the century milestone after having looked set for a big score, with scores of 90 and 84 in their last two games.
After being put to bat first by SRH, Gill let his intentions be known from the get-go when he flicked Mohammed Shami over the fielder at deep fine leg for six off the third delivery. It certainly was not the best of days for the veteran Indian pacer as Sudharsan struck him for five boundaries in the third over. Gill continued the fireworks by hitting two brilliantly struck fours through the covers offPat Cumminsbefore hitting his second maximum of the night in the same over.",2025-05-03 11:14:59,Positive
https://sports.ndtv.com/ipl-2025/broadcasters-drs-blunder-during-gt-vs-srh-game-leaves-internet-in-splits-8314999,The incident took place during Gujarat Titans' IPL 2025 match vs Sunrisers Hyderabad in Ahmedabad on Friday.,2025-05-03 08:26:44,"A mistake from the broadcaster took place during the Gujarat Titans vs Sunrisers Hyderabad, IPL 2025 game at Narendra Modi Stadium, Ahmedabad on Friday. On the fourth delivery of the 15th over during GT's innings, Jaydev Unadkat bowled a short ball wide of off-stump to Washington Sundar. Umpire called it a wide but SRH decided to review it. As they took the DRS (Decision Review System), the broadcaster mistakenly showed the replay for a different ball in which Sundar had made a front foot defence.The mistake from broadcaster left the internet in splits.
Check out some of the reactions here -
GT went in for wide review and the third umpire plays the ball before that wide ball#GTvsSRH#SRHvsGTpic.twitter.com/craxolvAGz
Wrong delivery has been shown for wide review#SRHvGT#GTvSRH#TATAIPL
Lol they played wrong delivery on wide review
The triumvirate ofShubman Gill,Sai SudharsanandJos Buttlerfired in unison with their explosive batting to propel Gujarat Titans to 224 for six against Sunrisers Hyderabad in the Indian Premier League in Ahmedabad on Friday.
Gill blazed away to a 38-ball 76, while Sudharsan chipped in with a breezy 23-ball 48 while forging an opening stand of 87 runs in just 6.5 overs, following which Buttler took GT past 200 with his 64 off 37 deliveries.
Jaydev Unadkat (3/35) picked up three wickets in the 20th over that went for 12 runs.
Sent in to bat, skipper Gill got the innings underway for GT when he flicked a loose Mohammed Shami delivery over deep square leg for a six.
Having conceded 11 runs in the first over, Shami looked off-colour as Sudharsan dispatched the seamer for five boundaries, including four on the trot.
SRH captain Pat Cummins brought himself into the attack, but the carnage continued as Gill launched into his opposite number, first greeting him with a cover drive and then playing an even better shot shot through the gap between mid-off and cover.
It was a forgettable start for Cummins as Gill smoked the Australian speedster for a maximum over deep mid-wicket to collect 17 from that over.
The best part of their game was that both Gill and Sudharsan were toying with the SRH bowlers without taking any risks and instead relied on class to get the runs.
GT amassed 82 runs in the power play, following which spin was introduced in the form of Zeeshan Ali and the leg-spinner gave his team a much-needed breakthrough by having Sudharsan caught by keeperHeinrich Klaasenoff a googly.
In the company of Buttler, Gill continued at the same pace and reached his half-century with a beautiful drive through extra cover for a four, taking 25 balls to get to his fifty.
Buttler also looked in good nick and smashed Ansari straight down the ground for a six, and three balls later, the Englishman crossed 4000 runs in IPL.
Worse was in store for SRH as Cummins dropped Gill afterHarshal Pateldeceived the batter with a slower ball. Gill was on 66.
However, the GT captain did not last long thereafter as he was run out following a throw by Harshal at short fine-leg and Klaasen, instead of catching the ball deflected it onto the stumps. The TV umpire took his time before ruling in favour of SRH.
Buttler then propped up GT with his power-hitting.
(With PTI Inputs)",2025-05-03 11:15:00,Positive
