link,headline,datetime_posted,content,scraped_at,analysis_result
https://www.ndtv.com/education/pahalgam-terror-attack-schools-closed-in-rajouri-amid-shutdown-call-8235586,Pahalgam Terror Attack: Schools Closed In Rajouri Amid Shutdown Call,"Apr 23, 2025 15:42 pm IST","All government and private schools in Jammu and Kashmir's Rajouri district remained closed on Wednesday, April 23, in view of a complete shutdown in the Kashmir valley issued by various associations in the area, according to an official statement.
According to the Chief Education Officer (CEO), Rajouri, the decision was taken as a precautionary measure in response to the call for a shutdown, which was called by various associations and political parties in solidarity with the victims and condemnation of the Pahalgam terror attack, which claimed the lives of innocent tourists.

Meanwhile, as the nation comes to terms with the devastating loss, political parties as well as traders' unions in the region today have collectively called for a complete shutdown in the Kashmir valley in solidarity with the victims' families and condemnation of the attack.
Speaking to ANI on the complete shutdown in the valley, Bashir Ahmad Kongposh, General Secretary of the Kashmir Traders and Manufacturers Association, said that the complete shutdown was to show a strong condemnation and protest against the Pahalgam terror attack.
""Following the heart-wrenching incident that happened yesterday, the Kashmir traders and manufacturers association will be in complete shutdown today. We have protested against it and condemn this act as strongly as possible. Islam doesn't allow such things where people get killed... It is the death of humanity... We are really against these acts... Yesterday we had a meeting on the shutdown... We also want to keep these acts away from the region... In solidarity, we have called for a total shutdown in response to the attack,"" Kongposh said.
Business communities in Poonch also held protests, calling for a complete shutdown in response to the terror attack on Tuesday.
Earlier on Tuesday, several political parties in Jammu and Kashmir extended their support to the call for a Kashmir Bandh (shutdown) on Wednesday to condemn the Pahalgam terror attack and show solidarity with the victims' families.
Jammu and Kashmir National Conference (JKNC) has appealed to the people to make the Bandh a ""complete success"" and condemn the attack.
In a social media post on X, JKNC wrote, ""On the instruction of the Party President, JKNC joins the collective call for a bandh in strong condemnation of the Pahalgam terror attack. We appeal to the people of J&K to ensure the hartal called by religious and social leaders is a complete success.""
Jammu and Kashmir Peoples Democratic Party (PDP) chief Mehbooba Mufti has expressed solidarity with the victims' families and supported the shutdown, calling it an ""attack on all of us"".
Jammu-Kashmir Students Association (JKSA) has termed the attack an ""assault on the very soul of Jammu and Kashmir"" and has also extended its support to the Bandh.
All Parties Hurriyat Conference Chairman Mirwaiz Umar Farooq urged the people of Jammu and Kashmir to support the shutdown and peacefully protest against the ""heinous crime"".
(Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)",2025-05-03 05:01:03,Positive
https://www.ndtv.com/education/cbse-makes-50-hours-of-annual-training-mandatory-for-teachers-focuses-on-stem-education-8189271,CBSE Makes 50 Hours Of Annual Training Mandatory For Teachers,"Apr 17, 2025 19:57 pm IST","The Central Board of Secondary Education (CBSE) has issued fresh directives mandating professional development for school leaders and teachers across all affiliated schools. In two official notifications dated April 1, 2025, the Board outlined a structured training framework aligned with the National Education Policy (NEP) 2020 and the National Professional Standards for Teachers (NPST).
According to the guidelines, all educators must complete at least 50 hours of Continuous Professional Development (CPD) every year-half through CBSE or government training institutes, and the rest through in-house or local collaborative programmes. The training will cover three key focus areas: Core Values and Ethics (12 hours), Knowledge and Practice (24 hours), and Professional Growth and Development (14 hours).
The Board has also recognised a wide range of academic and evaluative tasks-such as board exam duties, research work, CBSE conference participation, and digital content development-as part of CPD hours.
For 2025, CBSE has announced STEM Education (Science, Technology, Engineering, and Mathematics) as its annual training theme. Schools have been encouraged to conduct District Level Deliberations (DLDs) to promote discussion and innovation in STEM teaching, with an emphasis on inquiry-based and interdisciplinary approaches.

All affiliated schools must comply with these updated norms. CBSE urged Heads of Institutions to lead the change by fostering a culture of continuous learning and professional excellence.
Further details and access to the official notifications are available on the CBSE website:www.cbse.gov.in.",2025-05-03 05:01:05,Positive
https://www.ndtv.com/education/cbse-results-likely-soon-check-previous-year-results-trend-8177754,"CBSE Results Likely Soon, Check Previous Year Results Trend","Apr 16, 2025 14:46 pm IST","TheCentral Board of Secondary Education (CBSE)is expected to declare the results for Class 10 and 12 board exams in May. While the board has not yet announced any official date for the announcement of results, CBSE is expected to release the results in a month. As per previous trends, the results are expected to be out by May.In 2024, the board had announced the results on May 13. In 2023, it was announced on May 12 while in 2022, CBSE announced the results on July 22.Following the previous trend, the board will also not announce the list of toppers and division of the students.  CBSE had earlier noted that it will not release the merit list and division wise marks of students for the board exams 2025. The board has not been declaring the merit list since last few years to avoid 'unhealthy competition' among students. The decision to not to release the merit list for board results was first taken during the pandemic induced lockdown when results for the students were prepared using marks secured in online exams.Students will be required to score a minimum of 33 per cent marks to qualify the CBSE board exam 2025. The candidates will have to score an overall of 33 per cent marks along with individually qualifying each subject.The board conducted the Class 10 exams from February 15 to March 18, 2025. The exam for class 12 began on February 15 and concluded on April 4, 2025. In 2024, CBSE announced the results on May 13, in 2023 it was out by May 12. The results for the 2022 exam were out by July 22, for the 2021 exam it was out by August 3 and 2020 exam by July 15.",2025-05-03 05:01:07,Negative
https://www.ndtv.com/education/voting-for-jnu-students-union-polls-begins-result-expected-by-april-28-8251397,"Voting For JNU Students' Union Polls Begins, Result Expected By April 28","Apr 25, 2025 10:31 am IST","Voting for the Jawaharlal Nehru University Students' Union (JNUSU) elections got underway on Friday morning, officials said. The polling is being held in two sessions - from 9 am to 1 pm and from 2.30 pm to 5.30 pm. The counting of votes will begin later tonight, and the results are expected by April 28.
This year, 7,906 students are eligible to vote - 57 per cent of them male and 43 per cent female. The contest is intense and sharply polarised, with new alliances redrawing old battle lines on the campus.
This year's election has seen major realignments with the long-standing United Left getting splintered.
The All India Students Association (AISA) has allied with the Democratic Students' Federation (DSF), while the Students' Federation of India (SFI) has joined hands with the Birsa Ambedkar Phule Students' Association (BAPSA), All India Students' Federation (AISF), and Progressive Students' Association (PSA) to form a separate bloc.
The Akhil Bharatiya Vidyarthi Parishad (ABVP) has fielded a full panel comprising Shikha Swaraj for president, Nittu Goutham for vice-president, Kunal Rai for general secretary, and Vaibhav Meena for joint secretary.

The AISA-DSF alliance has nominated Nitish Kumar for president, Manisha for vice-president, Munteha Fatima for general secretary, and Naresh Kumar for joint secretary.
Meanwhile, the SFI-BAPSA-AISF-PSA bloc has put forward Choudhary Tayyaba Ahmed for president, Santosh Kumar for vice-president, Ramniwas Gurjar for general secretary, and Nigam Kumar for joint secretary.
(This story has not been edited by NDTV staff and is auto-generated from a syndicated feed.)",2025-05-03 05:01:10,Positive
https://www.ndtv.com/education/delhi-university-school-of-open-learning-semester-results-2025-out-heres-how-to-check-8244692,"Delhi University School Of Open Learning Semester Results 2025 Out, Here's How To Check","Apr 24, 2025 15:48 pm IST","The University of Delhi's School of Open Learning (DU SOL) has announced the results for the odd semester exams held earlier this year. Students from both regular and distance education modes can now access their results online through the university's official websites -exam.du.ac.inandsol.du.ac.in.
To view their scorecards, students need to log in using their roll number. The result link is active on the homepage of the official portal, directing users to the 'Print Marksheet' option, where they can download or save their marksheet for future reference.
Once displayed, students are advised to review the online Statement of Marks/Grades carefully. The marksheet includes personal and academic details such as name, parents' names, course, semester, paper codes, subject-wise marks, credits, CGPA, and division.
In case of any discrepancies in the marks or personal information, students must immediately reach out to their college or DU officials to initiate corrections.
",2025-05-03 05:01:12,Negative
https://www.ndtv.com/education/ftii-pune-satyajit-ray-film-and-television-institute-get-university-status-8235454,"FTII Pune, Satyajit Ray Film And Television Institute Get University Status","Apr 23, 2025 15:28 pm IST","Renowned film making schools - Film and Television Institute of India (FTII), Pune and Satyajit Ray Film and Television Institute (SRFTI), Kolkata - have been granted deemed-to-be university status, according to Ministry of Education.
The new status will empower them to award degrees rather than just diplomas and also offer doctoral programmes.
""FTII Pune and SRFTI Kolkata, have been granted deemed-to-be university status under section 3 of the UGC Act. The status has been notified following recommendation made by the University Grants Commission,"" a senior MoE official said.
""Both institutes will launch doctoral, research and innovative academic programmes. They will also participate in NIRF Rankings and integrate with Academic Bank of Credits (ABC). Aligned with vision of National Education Policy (NEP), 2020, this landmark decision will pave way for greater autonomy, innovation and academic excellence in film and media education,"" the official added.
FTII was set up by the Government of India in 1960, in the premises of the erstwhile Prabhat Studios in Pune. Formerly known as the 'Film Institute of India', it was a department of the Ministry of Information and Broadcasting.
In 1971, FTII came to be known as the 'Film and Television Institute of India' (FTII) and soon started in-service training programs for Doordarshan, India's public broadcaster. The Television Training wing, which was earlier functioning in New Delhi, shifted to Pune in 1974. Thereafter, the institute became fully aided by the Ministry of Information and Broadcasting.
In 2017, the Association of Indian Universities (AIU) had granted equivalence to six PG Diploma Programmes of the institute with Master's Degree.

Located in Kolkata and named after the legendary maestro Satyajit Ray, the Satyajit Ray Film and Television Institute was the second national centre of cinema education established in 1995 by the Government of India as an autonomous academic institution under the Ministry of Information and Broadcasting.
Presently, the Institute conducts three year postgraduate programmes in cinema in six specializations of film making and two year postgraduate programmes in Electronics and Digital Media in six specialisations.
(This story has not been edited by NDTV staff and is auto-generated from a syndicated feed.)",2025-05-03 05:01:15,Positive
https://www.ndtv.com/education/iit-delhi-placements-2025-students-receive-highest-unique-offers-8192904,IIT Delhi Placements 2025: Students Receive Highest Unique Offers,"Apr 18, 2025 08:43 am IST","Students at the Indian Institute of Technology (IIT), Delhi have received the highest number of unique job offers in the ongoing placement season this year. The undergraduate (UG) students at IIT Delhi have secured to date around 850 unique offers. The number of offers are expected to further increase as the placement season is still continuing.In 2024, students at IIT Delhi had received 781 offers, in 2023 around 768 offers and in 2022 around 712 offers were received.Who are the recruitersRecruiters with double-digit offers to UG students on campus this year so far include American Express, Barclays, BCG, BlueStone Jewellery & Lifestyle Private Limited, Deutsche India Pvt. Ltd., Google, Graviton Research Capital, Meesho, Microsoft, Oracle, PayU, Squarepoint Capital, and Texas Instruments.Public Sector Undertakings (PSUs) such as Bharat Petroleum Corp.Ltd., Hindustan Petroleum Corporation Limited, Petronet LNG Limited, Indian Oil Corporation of India, and the Centre for Development of Telematics also hired UG students.The students have also received over international offers from organisations across multiple global regions, including Japan, the Netherlands, South Korea, Taiwan, the UAE, the United Kingdom, and the United States.According to an exit survey conducted by the Institute, about 30 per cent of students who graduated in 2024 chose diverse career options (self-employment/start-up/entrepreneurship 7 per cent, higher studies 6 per cent, and competitive examinations for civil/engineering services and others 17 per cent.",2025-05-03 05:01:17,Positive
https://www.ndtv.com/education/this-european-country-offers-scholarships-to-indian-students-for-academic-year-2025-26-8272182,"This European Country Offers Scholarships To Indian Students, Check Details","Apr 28, 2025 00:42 am IST","The Republic of Slovenia is inviting Indian students to apply for scholarships for the 2025-26 academic year, available for short-term mobility programmes. These scholarships, valid from 1 October 2025 to 30 September 2026, can be granted for a maximum duration of 10 months.
The Centre of the Republic of Slovenia for Mobility and European Educational and Training Programmes (CMEPIUS) will oversee the application and evaluation process. Interested applicants can find all relevant details, including the application form and eligibility criteria, on the official Study in Slovenia website,studyinslovenia. The application deadline is 30 June 2025.
This scholarship programme is open to university/college students, graduates, and PhD applicants who wish to pursue part of their studies or research at a Slovenian Higher Education institution. It is to be noted that these scholarships are not applicable for full degree programmes.
The age limit for applicants is 26 years for study stays (must not turn 26 before the scholarship period ends) and 30 years for research visits. Applicants for study stays must demonstrate proficiency in Slovene, unless otherwise agreed with the mentor or supervisor.

The scholarship package includes:
The Ministry of Education, Government of India does not play a role in the nomination or selection process; final decisions are made by the donor country, Slovenia.
For more details, students are advised to check thecomplete notificationhere.",2025-05-03 05:01:20,Positive
https://www.ndtv.com/education/no-fees-no-living-costs-study-for-free-at-top-european-universities-through-this-scholarship-8216530,Study For Free At Top European Universities Through This Scholarship,"Apr 21, 2025 13:10 pm IST","Study Abroad:Pursuing higher education abroad, especially in Europe, is often considered an expensive dream due to high tuition fees and living costs. However, the Erasmus Mundus Scholarship offers a rare opportunity for students to study in top European universities without paying for tuition, accommodation, meals, or even travel.
What is the Erasmus Mundus Scholarship?
The Erasmus Mundus Joint Master's Degree (EMJMD) is a prestigious scholarship programme funded by the European Union. It supports international students who wish to pursue a Master's degree in Europe. Selected candidates are enrolled in at least three universities across two or more European countries and get exposure to diverse academic and cultural experiences. Each year, over 100 students globally are awarded this scholarship.
What Does the Scholarship Cover?
Erasmus Mundus is considered one of the most comprehensive scholarships available for international students. It includes:
The scholarship lasts throughout the Master's programme, typically one to two years, covering classroom learning, research, thesis writing, and defense.
Type of Degrees Offered
Students selected for the Erasmus Mundus Scholarship can receive one of the following:
Who is Eligible?
To apply for this scholarship, candidates must meet the following criteria:
For more information and application details, students can visit theofficial Erasmus Mundus websiteor contact the universities offering eligible programmes.",2025-05-03 05:01:22,Positive
https://www.ndtv.com/world-news/indian-students-in-us-make-up-50-of-recent-visa-revocations-report-8197073,Indian Students In US Make Up 50% Of Recent Visa Revocations: Report,"Apr 18, 2025 20:28 pm IST","The US government's recent crackdown on international students has raised concerns, particularly among Indian students. According to a report by the American Immigration Lawyers Association (AILA), about half of the 327 recent visa revocations collected by the organisation have been of Indian students. The AILA brief, titled 'The Scope of Immigration Enforcement Actions Against International Students', highlights that 50 per cent of these students were from India, followed by 14 per cent from China. Other countries represented in the data include South Korea, Nepal, and Bangladesh.
The US State Department and Immigration and Customs Enforcement (ICE) have been screening foreign students' data, including their activism, over the past four months. Some allege that this screening is done usingartificial intelligence, which may lead to inaccurate targeting of students without a criminal history or links to campus protests. In March, Secretary of State Marco Rubio announced the ""Catch and Revoke"" program to identify and screen student visa holders, including monitoring their social media for evidence of anti-Semitism or support for Palestinians and Hamas.

The Student and Exchange Visitor Information System (SEVIS) is a portal used by the US Department of Homeland Security (DHS) to track international students and exchange program visitors. According to an ICE release, the visa status of 4,736 international students was terminated in the SEVIS system, mostly holding F1 visas. AILA described these administrative actions as unprecedented, raising several legal questions that may require litigation.
The impact of these visa revocations is significant, with 50 per cent of the 327 cases being Optional Practical Training (OPT) holders. OPT allows international students on F-1 visas to work in the US for up to 12 months. With their visas revoked, these students are now unable to work. The top states affected by these visa revocations are Texas, California, New York, Michigan, and Arizona.
However, its worthwhile to note that, around 1,000 international students at U.S. colleges, universities and university systems have had their visas revoked or their legal status terminated since late March, according to an Associated Press review of university statements and correspondence with school officials.
Many of the students losing their legal status are from India and China, which together account for more than half the international students at American colleges. But the terminations have not been limited to those from any one part of the world, lawyers said.
The Indian government has taken notice of the issue. Ministry of External Affairs (MEA) spokesperson Randhir Jaiswal stated, ""We are aware that several Indian students have received communication from the US government regarding their F-1 visa status. We are looking into the matter. Our Embassy and consulate are in touch with the students.""",2025-05-03 05:01:24,Positive
https://www.ndtv.com/education/study-abroad-how-can-students-effectively-manage-their-social-media-presence-8186314,Study Abroad: How Can Students Effectively Manage Their Social Media Presence,"Apr 17, 2025 14:15 pm IST","Students aspiring to study abroad are now required to maintain an impressive social media presence as immigration authorities are reviewing applicants' online profiles as part of visa assessments. The digital presence of candidates has become an extension of their personal brand and is as significant as formal documentation.
Advising students to be authentic and strategic with their social media account, Prashant A.Bhonsle, founder and CEO, Kuhoo Finance says, ""Celebrate your academic wins, cultural pride, and career goals, but avoid content that may be misunderstood across cultures. A balanced, thoughtful digital presence can reinforce your intent and become a quiet ally in your global education journey.""
""The digital world has become an extension of a candidate's resume,"" Mr Bhonsle adds. ""What you share online travels faster than your transcripts. Immigration officers now review social media as part of background checks. This way your posts can shape perceptions beyond borders.""
""Social media is no longer just personal,"" says Akshay Chaturvedi, founder and CEO of Leverage. ""It is a public narrative that can influence how anyone could perceive purpose of travel and mid-to-long-term goals. Students are hence now more conscious of maintaining a digital presence that reflects academic and professional goals without ambiguity. The political climate has made students more strategic, not just about what they study, but how they present themselves across all platforms.""
""Posts that highlight scholarly interests, research involvement, volunteer work, or creative projects can contribute positively to one's digital narrative,"" says Nandita Singh, manager - media labs (Growth), Athena Education. ""A thoughtful online identity should reflect academic commitment, professional aspirations, and respectful engagement with global issues. Students are advised to routinely review privacy settings, avoid sharing content that could be misconstrued or deemed politically sensitive, and ensure consistency between their stated intentions and online behavior,"" notes Ms Singh.",2025-05-03 05:01:26,Positive
https://www.ndtv.com/education/meghalaya-board-class-12th-result-2025-date-mbose-to-declare-results-on-may-5-heres-direct-link-to-check-8317612,"Meghalaya Board Class 12 Result To Be Out On May 5, Here's Direct Link To Check","May 03, 2025 08:09 am IST","Meghalaya Board Class 12th Result 2025 Date:The Meghalaya Board of School Education (MBOSE) has announced the date for the Class 12 results. The results for the Higher Secondary School Leaving Certificate (HSSLC) 2025 examination will be declared next week. According to the official notice, the results for Science, Commerce, and Vocational streams, along with the Arts stream, will be announced on May 5.
""The results of the Higher Secondary School Leaving Certificate (HSSLC) Examination 2025 (Arts, Science, Commerce, and Vocational streams), conducted by the Meghalaya Board of School Education, Tura, will be declared on 5th May 2025 during office hours. The complete result booklet(s) can be downloaded from the MBOSE official website -www.mbose.in. There will be no display of results at MBOSE offices in Tura or Shillong,"" the official notice reads.Once announced, students can check their MBOSE Class 12 results 2025 on the official websites -mbose.inandmegresults.nic.in. Additionally, NDTV Education will also host the Meghalaya Board Results 2025, allowing students to check their HSSLC results online atndtv.com/education/results.
This year, the MBOSE Class 12 board exams were conducted from February 18 to March 19, while the practical exams were held from February 4 to 14.

Details Mentioned On MBOSE Class 12 MarksheetThe MBOSE Class 12 marksheet includes the student's name, roll number, date of birth, grades, and subject-wise scores. Students can collect their original marksheets from their respective schools a few days after the results are declared.
In 2024, MBOSE declared the results for Science, Commerce, and Vocational streams on May 8. The Class 12 board exams were conducted from March 1 to March 27.
Stream-Wise Pass Percentage and Result DatesLast year, the Science stream recorded a pass percentage of 85.24%, while Commerce saw 80.26%.
Sohan Bhattacharjee of Laban Bengalee Boys' Higher Secondary School, Shillong, topped the Science stream with 483 marks, and Ferry Filarisha Wann of St Mary's Higher Secondary School, Shillong, topped the Commerce stream with 472 marks.
The Arts stream results were declared later, on May 24, while the results for Science, Commerce, and Vocational streams were released on May 8. The 2024 Class 12 exams were held from March 1 to March 27.",2025-05-03 11:14:42,Positive
https://www.ndtv.com/education/maharashtra-board-result-2025-maharashtra-class-10-12-results-expected-on-may-5-know-how-and-where-to-check-8318213,"Maharashtra Class 10, 12 Results 2025 Likely On May 5: Know How And Where To Check","May 03, 2025 10:20 am IST","Maharashtra Board Results 2025:The Maharashtra State Board of Secondary and Higher Secondary Education (MSBSHSE) is expected to announce the SSC (Class 10) and HSC (Class 12) exam results soon. While there is no official confirmation yet, media reports suggest that the results may be declared on May 5. Students who appeared for these exams can check their results on the board's official website -mahahsscboard.in- once released. Additionally, the results will also be available onNDTV Education, along with other result portals such as:
The SSC exams were held from February 21 to March 17, 2025, while the HSC exams took place from February 11 to March 18, 2025, in offline mode.

In 2024, the HSC result was declared on May 21, while the SSC result was announced on May 25. Last year, a total 95.81 per cent students cleared the SSC (Class 10) and 93.37 per cent  passed HSC (Class 12) exams.
Students are advised to keep checking the official websites regularly for the latest updates.",2025-05-03 11:14:44,Positive
https://www.ndtv.com/education/maharashtra-board-result-2025-maharashtra-class-10-12-results-expected-on-may-5-know-how-and-where-to-check-8318213,"Maharashtra Class 10, 12 Results 2025 Likely On May 5: Know How And Where To Check","May 03, 2025 10:20 am IST","Maharashtra Board Results 2025:The Maharashtra State Board of Secondary and Higher Secondary Education (MSBSHSE) is expected to announce the SSC (Class 10) and HSC (Class 12) exam results soon. While there is no official confirmation yet, media reports suggest that the results may be declared on May 5. Students who appeared for these exams can check their results on the board's official website -mahahsscboard.in- once released. Additionally, the results will also be available onNDTV Education, along with other result portals such as:
The SSC exams were held from February 21 to March 17, 2025, while the HSC exams took place from February 11 to March 18, 2025, in offline mode.

In 2024, the HSC result was declared on May 21, while the SSC result was announced on May 25. Last year, a total 95.81 per cent students cleared the SSC (Class 10) and 93.37 per cent  passed HSC (Class 12) exams.
Students are advised to keep checking the official websites regularly for the latest updates.",2025-05-03 11:14:45,Positive
https://www.ndtv.com/education/meghalaya-board-class-12th-result-2025-date-mbose-to-declare-results-on-may-5-heres-direct-link-to-check-8317612,"Meghalaya Board Class 12 Result To Be Out On May 5, Here's Direct Link To Check","May 03, 2025 08:09 am IST","Meghalaya Board Class 12th Result 2025 Date:The Meghalaya Board of School Education (MBOSE) has announced the date for the Class 12 results. The results for the Higher Secondary School Leaving Certificate (HSSLC) 2025 examination will be declared next week. According to the official notice, the results for Science, Commerce, and Vocational streams, along with the Arts stream, will be announced on May 5.
""The results of the Higher Secondary School Leaving Certificate (HSSLC) Examination 2025 (Arts, Science, Commerce, and Vocational streams), conducted by the Meghalaya Board of School Education, Tura, will be declared on 5th May 2025 during office hours. The complete result booklet(s) can be downloaded from the MBOSE official website -www.mbose.in. There will be no display of results at MBOSE offices in Tura or Shillong,"" the official notice reads.Once announced, students can check their MBOSE Class 12 results 2025 on the official websites -mbose.inandmegresults.nic.in. Additionally, NDTV Education will also host the Meghalaya Board Results 2025, allowing students to check their HSSLC results online atndtv.com/education/results.
This year, the MBOSE Class 12 board exams were conducted from February 18 to March 19, while the practical exams were held from February 4 to 14.

Details Mentioned On MBOSE Class 12 MarksheetThe MBOSE Class 12 marksheet includes the student's name, roll number, date of birth, grades, and subject-wise scores. Students can collect their original marksheets from their respective schools a few days after the results are declared.
In 2024, MBOSE declared the results for Science, Commerce, and Vocational streams on May 8. The Class 12 board exams were conducted from March 1 to March 27.
Stream-Wise Pass Percentage and Result DatesLast year, the Science stream recorded a pass percentage of 85.24%, while Commerce saw 80.26%.
Sohan Bhattacharjee of Laban Bengalee Boys' Higher Secondary School, Shillong, topped the Science stream with 483 marks, and Ferry Filarisha Wann of St Mary's Higher Secondary School, Shillong, topped the Commerce stream with 472 marks.
The Arts stream results were declared later, on May 24, while the results for Science, Commerce, and Vocational streams were released on May 8. The 2024 Class 12 exams were held from March 1 to March 27.",2025-05-03 11:14:47,Positive
https://www.ndtv.com/education/maharashtra-board-result-2025-maharashtra-class-10-12-results-expected-on-may-5-know-how-and-where-to-check-8318213,"Maharashtra Class 10, 12 Results 2025 Likely On May 5: Know How And Where To Check","May 03, 2025 10:20 am IST","Maharashtra Board Results 2025:The Maharashtra State Board of Secondary and Higher Secondary Education (MSBSHSE) is expected to announce the SSC (Class 10) and HSC (Class 12) exam results soon. While there is no official confirmation yet, media reports suggest that the results may be declared on May 5. Students who appeared for these exams can check their results on the board's official website -mahahsscboard.in- once released. Additionally, the results will also be available onNDTV Education, along with other result portals such as:
The SSC exams were held from February 21 to March 17, 2025, while the HSC exams took place from February 11 to March 18, 2025, in offline mode.

In 2024, the HSC result was declared on May 21, while the SSC result was announced on May 25. Last year, a total 95.81 per cent students cleared the SSC (Class 10) and 93.37 per cent  passed HSC (Class 12) exams.
Students are advised to keep checking the official websites regularly for the latest updates.",2025-05-03 11:14:48,Positive
https://www.ndtv.com/education/meghalaya-board-class-12th-result-2025-date-mbose-to-declare-results-on-may-5-heres-direct-link-to-check-8317612,"Meghalaya Board Class 12 Result To Be Out On May 5, Here's Direct Link To Check","May 03, 2025 08:09 am IST","Meghalaya Board Class 12th Result 2025 Date:The Meghalaya Board of School Education (MBOSE) has announced the date for the Class 12 results. The results for the Higher Secondary School Leaving Certificate (HSSLC) 2025 examination will be declared next week. According to the official notice, the results for Science, Commerce, and Vocational streams, along with the Arts stream, will be announced on May 5.
""The results of the Higher Secondary School Leaving Certificate (HSSLC) Examination 2025 (Arts, Science, Commerce, and Vocational streams), conducted by the Meghalaya Board of School Education, Tura, will be declared on 5th May 2025 during office hours. The complete result booklet(s) can be downloaded from the MBOSE official website -www.mbose.in. There will be no display of results at MBOSE offices in Tura or Shillong,"" the official notice reads.Once announced, students can check their MBOSE Class 12 results 2025 on the official websites -mbose.inandmegresults.nic.in. Additionally, NDTV Education will also host the Meghalaya Board Results 2025, allowing students to check their HSSLC results online atndtv.com/education/results.
This year, the MBOSE Class 12 board exams were conducted from February 18 to March 19, while the practical exams were held from February 4 to 14.

Details Mentioned On MBOSE Class 12 MarksheetThe MBOSE Class 12 marksheet includes the student's name, roll number, date of birth, grades, and subject-wise scores. Students can collect their original marksheets from their respective schools a few days after the results are declared.
In 2024, MBOSE declared the results for Science, Commerce, and Vocational streams on May 8. The Class 12 board exams were conducted from March 1 to March 27.
Stream-Wise Pass Percentage and Result DatesLast year, the Science stream recorded a pass percentage of 85.24%, while Commerce saw 80.26%.
Sohan Bhattacharjee of Laban Bengalee Boys' Higher Secondary School, Shillong, topped the Science stream with 483 marks, and Ferry Filarisha Wann of St Mary's Higher Secondary School, Shillong, topped the Commerce stream with 472 marks.
The Arts stream results were declared later, on May 24, while the results for Science, Commerce, and Vocational streams were released on May 8. The 2024 Class 12 exams were held from March 1 to March 27.",2025-05-03 11:14:49,Positive
https://www.ndtv.com/education/meghalaya-board-class-12th-result-2025-date-mbose-to-declare-results-on-may-5-heres-direct-link-to-check-8317612,"Meghalaya Board Class 12 Result To Be Out On May 5, Here's Direct Link To Check","May 03, 2025 08:09 am IST","Meghalaya Board Class 12th Result 2025 Date:The Meghalaya Board of School Education (MBOSE) has announced the date for the Class 12 results. The results for the Higher Secondary School Leaving Certificate (HSSLC) 2025 examination will be declared next week. According to the official notice, the results for Science, Commerce, and Vocational streams, along with the Arts stream, will be announced on May 5.
""The results of the Higher Secondary School Leaving Certificate (HSSLC) Examination 2025 (Arts, Science, Commerce, and Vocational streams), conducted by the Meghalaya Board of School Education, Tura, will be declared on 5th May 2025 during office hours. The complete result booklet(s) can be downloaded from the MBOSE official website -www.mbose.in. There will be no display of results at MBOSE offices in Tura or Shillong,"" the official notice reads.Once announced, students can check their MBOSE Class 12 results 2025 on the official websites -mbose.inandmegresults.nic.in. Additionally, NDTV Education will also host the Meghalaya Board Results 2025, allowing students to check their HSSLC results online atndtv.com/education/results.
This year, the MBOSE Class 12 board exams were conducted from February 18 to March 19, while the practical exams were held from February 4 to 14.

Details Mentioned On MBOSE Class 12 MarksheetThe MBOSE Class 12 marksheet includes the student's name, roll number, date of birth, grades, and subject-wise scores. Students can collect their original marksheets from their respective schools a few days after the results are declared.
In 2024, MBOSE declared the results for Science, Commerce, and Vocational streams on May 8. The Class 12 board exams were conducted from March 1 to March 27.
Stream-Wise Pass Percentage and Result DatesLast year, the Science stream recorded a pass percentage of 85.24%, while Commerce saw 80.26%.
Sohan Bhattacharjee of Laban Bengalee Boys' Higher Secondary School, Shillong, topped the Science stream with 483 marks, and Ferry Filarisha Wann of St Mary's Higher Secondary School, Shillong, topped the Commerce stream with 472 marks.
The Arts stream results were declared later, on May 24, while the results for Science, Commerce, and Vocational streams were released on May 8. The 2024 Class 12 exams were held from March 1 to March 27.",2025-05-03 11:14:42,Positive
https://www.ndtv.com/education/maharashtra-board-result-2025-maharashtra-class-10-12-results-expected-on-may-5-know-how-and-where-to-check-8318213,"Maharashtra Class 10, 12 Results 2025 Likely On May 5: Know How And Where To Check","May 03, 2025 10:20 am IST","Maharashtra Board Results 2025:The Maharashtra State Board of Secondary and Higher Secondary Education (MSBSHSE) is expected to announce the SSC (Class 10) and HSC (Class 12) exam results soon. While there is no official confirmation yet, media reports suggest that the results may be declared on May 5. Students who appeared for these exams can check their results on the board's official website -mahahsscboard.in- once released. Additionally, the results will also be available onNDTV Education, along with other result portals such as:
The SSC exams were held from February 21 to March 17, 2025, while the HSC exams took place from February 11 to March 18, 2025, in offline mode.

In 2024, the HSC result was declared on May 21, while the SSC result was announced on May 25. Last year, a total 95.81 per cent students cleared the SSC (Class 10) and 93.37 per cent  passed HSC (Class 12) exams.
Students are advised to keep checking the official websites regularly for the latest updates.",2025-05-03 11:14:44,Positive
