link,headline,datetime_posted,content,scraped_at,analysis_result
https://www.ndtv.com/science/switzerland-trials-railway-tracks-with-solar-panels-to-power-trains-8287302,Switzerland Trials Railway Tracks With Solar Panels To Power Trains,"Tue, 29 Apr 2025 18:28:12 +0530","A solar technology startup in Switzerland is hoping to exploit the open space between railway tracks to produce sustainable energy by placing solar panels. Under a Rs 6.04 crore (585,000 Swiss francs) pilot project, as many as 48 solar panels have been placed on a 100-metre portion of railway tracks in Buttes, a small village in western Switzerland.
The technology has been developed by Sun-Ways after its founder, Joseph Scuderi, first had the idea in 2020 while waiting for a train. After receiving a green light from the Federal Office of Transport (FOT), the startup deployed the solar panels on the railway line, currently being operated by transN.
""We installed solar panels as we would on the roof of a house,"" Mr Scuderi toldSwissinfo, adding that getting this far ""has been a miracle"".
Notably, the project was initially rejected by FOT in 2023 over concerns that the solar panels could affect the safety of the trains and related maintenance efforts. However, Sun-Ways consulted experts to conduct an independent study on the proposal to prove that the specialised solar panels would not interfere with the active railway.
While solar panels are usually permanently fixed, Sun-Ways has developed a proprietary technology where the panels can be removed whenever required so that the track maintenance team can perform its job. Swiss track maintenance company Scheuchzer can place and remove nearly 1,000 square metres of solar panels in just a few hours.
Also Read | Duolingo To Phase Out Human Contractors And Replace Them With AI
As per the company, the photovoltaic current produced by the solar panels could be used in three ways. In the first scenario, the energy could be ""reinjected"" to power the railway infrastructure (switches, signals, stations) while in second instance, the current can be fed into the electricity network of the nearest local GRD (Distribution Network Operator).
However, Sun-Ways claims that reinjecting the current into the traction energy network that powers the locomotives is the best way to extract the full benefits of the pilot programme. Sun-Ways says the approximately 5,320 kilometres of the Swiss rail network could generate one billion kWh of solar power per year, which is enough to fulfil the consumption demand of 300,000 households.
""It is good that rail and public transport companies are innovating, including in renewable energy production,"" said Florence Pictet, spokesperson for the FOT.
Sun-Ways says it has already received interest from countries such as China and the US while collaborating on similar projects in South Korea, Spain and Romania.
TrackLatest NewsLive on NDTV.com and getnewsupdates fromIndiaand around theworld",2025-05-03 05:02:45,Positive
https://www.ndtv.com/science/do-we-live-in-a-simulated-reality-like-in-the-matrix-uk-scientist-makes-bold-claim-8283626,Do We Live In A Simulated Reality Like In The'Matrix'? UK Scientist Makes Bold Claim,"Tue, 29 Apr 2025 11:30:34 +0530","Are we living in a simulated reality like in the movie'The Matrix'?Dr. Melvin Vopson, a UK-based physicist, suggests that gravity might be evidence we're living in a virtual world, with the universe acting like a giant computer. His theory echoes the 1999 film's concept of a simulated universe, but with a scientific twist.Dr. Vopson's researchsuggests that gravity might be a form of data organisation, similar to computer code compression. He proposes that the universe's tendency to pull objects with mass towards the Earth's core is analogous to how computers optimise data, supporting the idea that our universe could be a simulated or computational construct.
""The universe evolves in a way that the information content in it is compressed, optimised and organised – just as computers and computer code do. Hence, gravity appears to be another process of data compression in a possibly simulated universe,"" he told theDaily Mail.
According to the study, gravity reduces ""information entropy,"" or the amount of information an object holds in a given space. Gravity shapes galaxies, orbits planets around stars, and affects nearby objects' motion. In Dr Vopson's theory, gravity pulls objects together as the universe strives to keep information organised and compressed.
""To put it simply, it is easier to compute all the properties and characteristics of a single object in space, rather than multiple objects. That is why objects in space are pulled together,"" Dr Vopson added.
Dr. Vopson's idea builds on hisprevious workon entropy in information theory, which likely explores how information systems tend to become more disordered or complex over time.
""A super complex universe like ours, if it were a simulation, would require a built-in data optimisation and compression to reduce the computational power and the data storage requirements to run the simulation. This is exactly what we are observing all around us, including in digital data, biological systems, mathematical symmetries and the entire universe,"" heexplained in 2023.
This time, he shifted his focus from biological systems to gravity, exploring its potential connection to information theory and the simulated universe hypothesis.
""My findings in this study fit with the thought that the universe might work like a giant computer, or our reality is a simulated construct. Just like computers try to save space and run more efficiently, the universe might be doing the same. It's a new way to think about gravity – not just as a pull, but as something that happens when the universe is trying to stay organised,"" Mr Vopsonexplained.
TrackLatest NewsLive on NDTV.com and getnewsupdates fromIndiaand around theworld",2025-05-03 05:02:48,Positive
https://www.ndtv.com/science/nasa-satellite-captures-solar-eclipse-visible-only-from-space-8283055,NASA Satellite Captures Solar Eclipse Visible Only From Space,"Tue, 29 Apr 2025 09:28:19 +0530","A solar eclipse visible only from space was captured in various images thanks to the US space agency NASA's Solar Dynamics Observatory (SDO). According to Forbes, the event took place on Sunday, April 27. The moon blocked 23% of the sun in a partial eclipse, but it was not possible to see this from Earth. The images of the ""lunar transit"" show in its entirety, before a large dark orb - moon - passes by, blocking almost a quarter of the star from view.
NASA's Solar Dynamics Observatory (SDO)is a semi-autonomous spacecraft that points at the sun, allowing almost continuous observation. The satellite was launched in February 2010. Since then, it has observed multiple lunar transits, or eclipses, many of which are not visible from Earth.
According to NASA, there will be another eclipse on May 25 that will cover only four per cent of the sun. Another eclipse is due on July 25, which is expected to cover 62% of the sun.
This is not the first time an eclipse has been seen by SDO or by astronauts in space. According to Forbes, several Apollo astronauts witnessed an eclipse of the sun as they travelled to the moon.
Also Read |'Godfather Of AI' Reveals The Odds Of Humanity Being Overrun By Machines
Notably, the last solar eclipse visible from Earth was in March this year, which caused the moon to turn a deep red colour. The phenomenon is known as a Blood Moon, as the same atmospheric effect that causes sunsets to appear red affects the moon.
""A lunar eclipse occurs when the Sun, Earth, and Moon align so that the Moon passes into Earth's shadow. In a total lunar eclipse, the entire Moon falls within the darkest part of Earth's shadow, called the umbra,"" NASA said at the time.
The next solar eclipse visible from Earth will be on September 21. It will be visible from New Zealand, the South Pacific and Antarctica.
A total solar eclipse will take place on August 12, 2026. It will be visible from within a narrow path of totality that passes through eastern Greenland, western Iceland and northern Spain, with totality lasting just over two minutes. The total eclipse is the best kind, during which the moon momentarily blocks out all of the sun, allowing its corona to be seen with the naked eye.
TrackLatest NewsLive on NDTV.com and getnewsupdates fromIndiaand around theworld",2025-05-03 05:02:51,Positive
https://www.ndtv.com/science/godfather-of-ai-reveals-the-odds-of-humanity-being-overrun-by-machines-8278829,'Godfather Of AI' Reveals The Odds Of Humanity Being Overrun By Machines,"Mon, 28 Apr 2025 19:03:50 +0530","Geoffrey Hinton, regarded by many as the 'godfather of artificial intelligence' (AI) has revealed that there is 10 to 20 per cent risk of AI taking control away from humans in the future. Mr Hinton, who was awarded the 2024 Nobel Prize in physics alongside John Hopfield, said AI systems were quickly evolving and that the majority were unaware of what is about to come.
""People haven't got it yet, people haven't understood what's coming,"" warned Mr Hinton in aCBSinterview.
""I'm in the unfortunate position of happening to agree with Elon Musk on this, which is that there's a 10 to 20 per cent chance that these things will take over, but that's just a wild guess,"" he added.
Mr Hinton was referring to the Tesla CEO, who has claimed that AI will become smarter than the entire human race by 2029. Mr Musk is also the chief executive of xAI, the company that developed the AI chatbot Grok.
According to Mr Hinton, AI companies should dedicate a ""third of their computing power"" or significantly more resources to safety research.
""If you look at what the big companies are doing right now, they're lobbying to get less AI regulation. There's hardly any regulation as it is, but they want less,"" Mr Hinton said.
Also Read | Google DeepMind CEO On What Keeps Him Up At Night: ""AGI Is Coming, Society's Not Ready""
Mr Hinton laid the foundations for machine learning that is powering today's AI-based products and applications. However, the Nobel laureate grew wary of AI's future development and cut ties with his employer, Google, in order to speak more freely on the issue.
""It will be comparable with the industrial revolution. But instead of exceeding people in physical strength, it's going to exceed people in intellectual ability. We have no experience of what it's like to have things smarter than us,"" said Mr Hinton at the time.
""I am worried that the overall consequence of this might be systems more intelligent than us that eventually take control.""
Mr Hinton has been a big advocate of government regulation for the technology, especially given the exceptional pace of development.
Apart from Mr Hinton, Google DeepMind CEO Demis Hassabis has also warned about the perils of AI. In a recent interview, Mr Hassabis said society is not ready for human-level AI, popularly referred to as Artificial General Intelligence (AGI).
The 2024 Nobel Prize in Chemistry winner said AI systems capable of human-level cognitive abilities were only five to ten years away and that such development was keeping him up at night.
TrackLatest NewsLive on NDTV.com and getnewsupdates fromIndiaand around theworld",2025-05-03 05:02:54,Positive
https://www.ndtv.com/science/scientists-uncover-worlds-most-bitter-tasting-thing-ever-8278304,Scientists Uncover World's Most Bitter Tasting Thing Ever,"Mon, 28 Apr 2025 18:11:24 +0530","Scientists have discovered the most bitter-tasting thing ever, and it is not orange, lemon, or even Brussels sprouts. According to food researchers at the Technical University of Munich, a mushroom calledAmaropostia stiptica, better known as bitter bracket fungus, is officially the 'most bitter thing in the world', as per a report in theBBC.
The mushroom is widely available in Britain, and despite being extremely bitter, it is not toxic. The researchers extracted three compounds from the mushroom and studied their effect on human taste receptors.
This tree-growing mushroom has a compound that is so potent that an individual would be able to taste a single gram of the substance dissolved in 106 bathtubs of water. Named oligoporin D, this chemical activates specialised bitter receptors in our mouths which also help detect natural poisons.
Also Read | Valerie, The Little Sausage Dog Found After 529 Days And Internet Is Ecstatic
The study results, published in theJournal of Agricultural and Food Chemistrymay help scientists research how humans evolved to be able to detect bitter tastes and why. Notably, bitter is one of the five basic taste sensations humans have, alongside sweet, sour, salty and savoury, also called ""umami"".
""Our results contribute to expanding our knowledge of the molecular diversity and mode of action of natural bitter compounds,"" said lead researcher Dr Maik Behrens.
""In the long term, insights in this area could enable new applications in food and health research, for example in the development of sensorially appealing foods that positively influence digestion and satiety.""
Prior to the German study, most of the research had centred around how flowering plants can have a bitter taste. However, fewer studies had been done looking at fungi such as mushrooms.
Studies show that sensors for bitter substances are also found in the stomach, intestines, heart and lungs apart from the mouth.
Previous studies have indicated that sensors for bitter substances are not only found in the mouth but also in the stomach, intestines, heart and lungs. Researchers stated that closely analysing compounds derived from fungi like oligoporin D could be key to understanding our complex relationship with bitterness.
TrackLatest NewsLive on NDTV.com and getnewsupdates fromIndiaand around theworld",2025-05-03 05:02:56,Positive
https://www.ndtv.com/science/databahn-ai-launches-data-reef-built-on-its-mcp-server-to-deliver-smarter-context-aware-security-intelligence-8274753,"DataBahn.ai Launches 'Data Reef' - Built on Its MCP Server to Deliver Smarter, Context-Aware Security Intelligence","Mon, 28 Apr 2025 11:32:11 +0530","Dallas, Texas, United States - Business Wire India
DataBahn.ai, a leader in AI-powered data fabric and pipeline management, today announced the launch ofReef, an industry-first solution that transforms high-volume, high-velocity security telemetry into actionable intelligence - precisely when and where it's needed.
Enterprises collect petabytes of logs, alerts, and telemetry - but typically analyze less than 5% of it. That small slice often misses the most critical signals. Reef intelligently filters, identifies, contextualizes, and prioritizes high-value data in real time, writing it directly to enterprise-owned data lakes infrastructure.
The result: meaningful insights delivered instantly to security analysts and decision-makers.
""Security teams don't need more dashboards - they need answers, they need insights,"" saidMihir Nair, Head of Architecture & Innovation at DataBahn.ai. ""We've harnessed GenAI to reimagine how teams interact with data - delivering relevant intelligence the moment it's needed. Our new Model Context Protocol (MCP) Server advances this vision even further. It helps to seamlessly integrate Reef withCruz AI- DataBahn.ai's Data Engineer. With a single prompt, users can uncover configurations, inventories, and anomalies - driving faster, smarter decisions.""
5 to 60 minutes - that's how long data searches used to take. With Reef, it's a matter of seconds.
Built on DataBahn.ai's modular Security Data Fabric, Reef unifies telemetry from all sources into a centralized, searchable metadata layer accessible via natural language. This makes security data not only usable but useful for SOC analysts, threat hunters, infrastructure teams, auditors, and even AI systems.
""Unlike lakes or swamps - passive metaphors for storage - Reef is where the signal lives,"" addedNithya Nareshkumar, Co-Founder and President of DataBahn.ai. ""It's where your logs stop sitting idle and start telling a story.""
With Reef, DataBahn.ai reinforces its commitment to delivering cutting-edge AI solutions that simplify and scale security data operations. The product is available immediately to existing Security Data Fabric customers and as an insight-layer add-on for enterprises aiming to optimize observability, reduce cost, and enhance security outcomes with AI.
To learn more or request a demo, visitwww.databahn.ai
Media Contact DetailsPoornima Verghese, Databahn, press@databahn.ai
TrackLatest NewsLive on NDTV.com and getnewsupdates fromIndiaand around theworld",2025-05-03 05:02:59,Positive
https://www.ndtv.com/science/earth-like-exoplanets-more-common-across-the-cosmos-study-8269203,Earth-Like Exoplanets More Common Across The Cosmos: Study,"Sun, 27 Apr 2025 15:50:29 +0530","Astronomers have discovered that super-Earth exoplanets are more common across the universe than previously thought.While it can be relatively easy to locate worlds that orbit close to their star, planets with wider paths can be difficult to detect.
Using the Korea Microlensing Telescope Network (KMTNet), an international team of researchers has discovered that super-Earth exoplanets are more common across the universe than previously thought, according to a new study.
By studying light anomalies made by the newly found planet's host star and combining their results with a larger sample from a KMTNet microlensing survey, the team found that super-Earths can exist as far from their host star as our gas giants are from the sun, said Andrew Gould, co-author of the study and professor emeritus of astronomy at The Ohio State University.
""Scientists knew there were more small planets than big planets, but in this study, we were able to show that within this overall pattern, there are excesses and deficits,"" he said. ""It's very interesting.""
While it can be relatively easy to locate worlds that orbit close to their star, planets with wider paths can be difficult to detect.
Still, researchers further estimated that for every three stars, there should be at least one super-Earth present with a Jupiter-like orbital period, suggesting these massive worlds are extremely prevalent across the universe, said Gould, whose early theoretical research helped develop the field of planetary microlensing.
The findings in this study were made via microlensing, an observational effect that occurs when the presence of mass warps the fabric of space-time to a detectable degree.
When a foreground object, such as a star or planet, passes between an observer and a more distant star, light is curved from the source, causing an apparent increase in the object's brightness that can last anywhere from a few hours to several months.
(Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)
TrackLatest NewsLive on NDTV.com and getnewsupdates fromIndiaand around theworld",2025-05-03 05:03:02,Positive
https://www.ndtv.com/science/universes-largest-structure-could-be-50-bigger-than-previously-thought-8269069,Universe's Largest Structure Could Be 50% Bigger Than Previously Thought,"Sun, 27 Apr 2025 15:28:43 +0530","The contender for the largest known structure in the universe, the Hercules-Corona Borealis Great Wall (or Great Wall, for short), might be even larger than scientists had previously thought. As per a new study published on the preprint serverarXiv, the Great Wall, which is located 10 billion light-years from Earth, could be as large as 15 billion light-years in size, up from the previous estimate of 10 billion light-years long.
Using a recently developed methodology, scientists re-examined the Great Wall, which was first discovered, more than a decade ago.
""Evidence is provided that the Hercules-Corona Borealis Great Wall cluster is larger than previously thought. The extension of this cluster's size does not appear to have been due to statistical variations or sampling biases,"" the study highlighted.
By analysing the gamma-ray bursts that are produced during extreme cosmic events such as the collapse of a supernova, the birth of a black hole, or the collision of two neutron stars, scientists managed to figure out the new length of the Great Wall.
The team examined 542 gamma-ray bursts with known redshifts, which showed that the Great Wall may extend from a redshift of 0.33 to a redshift of 2.43 -- a total distance of around 15 billion light-years
""We also found evidence that the Hercules-Corona Borealis Great Wall is larger than previously identified and that it appears to encompass several smaller clusters,"" it added.
Also Read | UK To Dim Sunlight In Bold Plan To Cool Earth But Scientists Are Not Amused
In February this year, scientists claimed to have discovered another large superstructure called Quipu, believed to measure 1.3 billion light-years across, which is over 13,000 times the length of the Milky Way.
As per the study, Quipu is responsible for a ""large part of the gravitational pull that causes the peculiar motion of the Local Group with respect to the Cosmic Microwave Background (CMB) frame"". However, more information is needed to identify the effects of such a structure on its neighbourhood.
The scientists added that while the superstructure was massive in size currently, it would soon collapse and form independent units.
Studying an object as massive as the Great Wall or Quipu could help scientists broaden their understanding of how galaxies evolve and improve the existing cosmological models.
TrackLatest NewsLive on NDTV.com and getnewsupdates fromIndiaand around theworld",2025-05-03 05:03:05,Positive
https://www.ndtv.com/world-news/axiom-space-helping-indian-astronaut-shubhanshu-shukla-for-international-space-station-travel-gets-indian-origin-ceo-axiom-4-mission-8267868,No headline found,No date/time found,"American space service provider Axiom Space has appointed Indian-origin Tejpaul Bhatia as its new Chief Executive Officer (CEO), days before Indian astronaut Shubhanshu Shukla is set to travel to the International Space Station as part of an Axiom-4 mission.
The Houston-based company has been contracted by the Indian Space Research Organisation (ISRO) and NASA to fly Group Captain Shukla to the space station next month.
Mr Bhatia, whose parents immigrated from India to New York in 1970, is a former Google executive and a Columbia University graduate.
""The opportunity to work with India on the Axiom-4 mission and its future space ambitions is a dream come true, spanning multiple generations and continents. It is the ultimate honour and responsibility to represent our ancestors and our future generations around the world,"" he told NDTV.
In an official statement, he said that space exploration has inspired him since childhood.
""Leading Axiom Space at this critical inflection point in human spaceflight is the realisation of a lifelong ambition. We are accelerating our investment in next-generation technologies - spacesuits, orbital infrastructure, and microgravity research and manufacturing - and we're actively seeking passionate, visionary engineers, technologists, and entrepreneurs who want to help build humanity's future in space,"" Mr Bhatia, who first worked as Axiom Space's Chief Revenue Officer for four years, said.
It was Mr Bhatia who suggested that the company could help an Indian to fly to space.
""I have almost made it a challenge that if someone tells me something, it's impossible, I will do it just to prove that it's possible, because the reason for doing the impossible is you set the bar for what is possible,"" he said.
""For example, when it was [about] doing the deal with India, people said that's impossible, they're never going to fly, and I was like, I'll just go knock on the door of the embassy. And it's like, you can't do that. And I wasn't going to just knock on the door of the embassy because they told me I couldn't. I actually just showed up and knocked on the door of the embassy,"" he said.
The joint mission got a formal mention when Prime Minister Narendra Modi visited the White House in 2024.
Mr Bhatia said he first heard the calling to work in the space industry when he was three years old and his family visited the Kennedy Space Center.
In the 1990s, he studied computer science at Columbia University with a focus on streaming video. He then worked for ESPN to help launch their first HD streaming of sports online, an innovation that would form the foundation for modern-day streaming services.
He then went on to become the founder and CEO of three of his own companies - Explain Everything, Chatwala, and Kaptur.
He was introduced to Axiom Space for the first time while working for Citi Ventures, Citibank's venture capital arm. He left Citi Ventures for Google and joined Axiom four years later.
Under Mr Bhatia's leadership, Axiom Space will accelerate delivery of the world's first commercial, human-rated space station, leveraging its exclusive authorisation to connect its first module to the International Space Station in 2027.
The Axiom-4 mission crew members are Shubhanshu Shukla (India), Peggy Whitson (US), Slawosz Uznanski-Wisniewski (Poland) and Tibor Kapu (Hungary).
Axiom-4 Mission Crew | From left: Shubhanshu Shukla, Peggy Whitson, Slawosz Uznanski-Wisniewski and Tibor KapuPhoto Credit: Axiom Space
While Ms Whitson, the former NASA astronaut and Axiom Space's Director of Human Spaceflight, will command the commercial mission, Mr Shukla will be the mission pilot.
Slawosz Uznanski-Wisniewski, the European Space Agency project astronaut, and Tibor Kap will be the two mission specialists.
The crew is currently preparing for the flight on the SpaceX Falcon-9 rocket and SpaceX Crew Dragon from Kennedy Space Center in Florida.
Axiom said the mission will ""realise the return"" to human spaceflight for India, Poland, and Hungary, with each nation's first government-sponsored flight in more than 40 years.
While Ax-4 marks these countries' second human spaceflight mission in history, it will be the first time all three nations will execute a mission on board the International Space Station.
On this fully commercial mission, India is paying all the costs for the training and the flight to the ISS. The estimated costs are between $60 and $70 million for the one-off single seat on this private space mission.
India has chosen Group Captain Shukla as the primary astronaut and Group Captain Prasanth Balakrishnan Nair as his backup for the nearly fortnight-long mission.
The partnership between Axiom Space and NASA provided the astronauts with comprehensive instruction and guidance for their mission, leveraging the expertise and resources of both organisations.
Ramdev described himself as a 'scientist' in a 2015 interview with NDTV; he called himself a 'scientist Baba' and said, ""You can talk to me about botany... medical science...""
Hansi Flick, a German behind Barcelona's Spanish and European redemption.
The infamous 5,000-feet tall ""Black Hill of Karregutta""- long considered an unbreachable fortress of Maoist insurgency - is on the brink of capture.
Over two hours, one Q&A session, several rounds of forced applause, the show stood out for one thing - the DOGE chief, Elon Musk, taking off two hats and declaring, ""Even my hat has a hat!""
The last time the census in India included questions on caste was in 1931, when the British ruled the country. In fact, the British - for obvious reasons - did so in every census.
Asked about the new NCERT textbook, Union Minister Sukanta Majumdar has said the Mughal era has not been removed, but only repetitive content has been edited out.
In an interview with Karan Thapar on April 28, former Friday Times editor and part-time politician Najam Sethi said that the issue was no more about Pakistan and India. There is a third player, China, which is deeply invested in Pakistan and will go to great lengths to protect its interests.
Narendra Nath Dhar Dubey, a key figure in the operation to kill Ghazi Baba, spoke to NDTV, sharing the untold story of the encounter and how his shirt saved his life.
Thirty-six C variant of the Rafale fighter jets, the last of which delivered was in December last year, are currently operated by the Indian Air Force.
Many Catholics in Africa are asking whether the next Pope will be from their continent. This, increasingly, seems likely. Names like Cardinal Peter Turkson of Ghana or Cardinal Wilfrid Napier of South Africa have featured in papal speculation for years.",2025-05-03 05:03:07,Positive
https://www.ndtv.com/science/ozempics-impact-on-brain-chemistry-may-influence-depression-risk-study-8263777,Ozempic's Impact On Brain Chemistry May Influence Depression Risk: Study,"Sat, 26 Apr 2025 20:09:37 +0530","Researchers have discovered a possible connection between popular weight loss medications, such as Ozempic and Wegovy, and brain changes that may lead to depression. These medications, known as GLP-1 drugs, mimic a natural hormone that regulates blood sugar and appetite. However, studies suggest they may also affect parts of the brain related to dopamine, a chemical linked to feelings of pleasure and reward.
According to the research that was published in thejournal Current Neuropharmacology, GLP-1 drugs may disrupt dopamine levels, potentially leading to depression and suicidal thoughts in individuals with low dopamine function. While these medications show promise in treating obesity and diabetes, further investigation is needed to understand their potential impact on mental health.
As per anews release, the study, led by researchers across the United States, Brazil, Iran, and Israel, demonstrates that while GLP1 agonists benefit individuals with hyperdopaminergia (excess dopamine activity), they may have harmful effects on individuals with hypodopaminergia (low dopamine function). The authors found genetic associations between GLP1 receptor agonists and genes such as DRD3, BDNF, and CREB1, which are implicated in mood regulation and reward pathways. Their findings suggest that chronic use of these drugs could dysregulate dopamine signalling, potentially leading to depressive symptoms, mood disturbances, and SI.
While the idea of GLP-1 agonism induction of depression and SI is controversial with both negative and positive reporting, based on the evidence presented in this article by Alireza Sharafshah, a PhD candidate from the Cellular and Molecular Research Centre, School of Medicine, Guilan University of Medical Sciences, Rasht, Iran, the authors caution against promoting chronic stimulation via GLP-1 agonists.
""This study should not be ignored, despite the hype surrounding the positive clinical outcomes of GLP-1 receptor agonists,"" said senior author Dr Kenneth Blum, research professor at Western University Health Sciences and Ariel University. ""We urge the clinical prescribing community to proceed with caution to avoid another tragic wave of 'people dying to lose weight'.""
Dr Mark S Gold, an addiction psychiatry pioneer and co-author, emphasised, ""The paper provides critical evidence for re-evaluating the widespread use of GLP1 receptor agonists. The FDA and other regulatory agencies should carefully consider our findings when it comes to labelling and monitoring these drugs.""
TrackLatest NewsLive on NDTV.com and getnewsupdates fromIndiaand around theworld",2025-05-03 05:03:10,Negative
https://www.ndtv.com/science/body-fat-may-increase-risk-of-anxiety-and-depression-study-8262826,Body Fat May Increase Risk Of Anxiety And Depression: Study,"Sat, 26 Apr 2025 17:48:40 +0530","A new study found a correlation between higher percentages of body fat, particularly in the legs, gynoid region, and head, and increased symptoms of depression. This connection was more pronounced in men and individuals classified as underweight or overweight, suggesting that the distribution of body fat may play a role in mental well-being.
The findings, published in the prestigiousjournal Nature Metabolismon April 15, 2025, are particularly relevant given the rising rates of anxiety and obesity, highlighting the importance of understanding the underlying biological processes.
""Understanding the link between adipose tissue and anxiety opens up new avenues for research and potential treatments,""says Gregory Steinberg, senior author on the paper and a professor in the Department of Medicine at McMaster.
""Our findings highlight the complex interplay between metabolism and mental health, and we hope this will lead to better outcomes for individuals suffering from anxiety,"" says Steinberg, a Canada Research Chair in Metabolism and Obesity and the co-director of the Centre for Metabolism, Obesity and Diabetes Research at McMaster.
As per anews release,the research team discovered that psychological stress, which triggers the fight or flight response, initiates a process called lipolysis in fat cells. This process leads to the release of fats, which in turn stimulate the release of a hormone called GDF15 from immune cells found in the fat tissue. GDF15 then communicates with the brain, resulting in anxiety.
Researchers came to their conclusion through a series of meticulously designed experiments involving mice. Behavioural tests assessed anxiety-like behaviour, and molecular analyses identified the activated pathways. A clear connection between metabolic changes in adipose tissue and anxiety was established, offering new insights into the interplay between metabolism and mental health.
""These findings open up exciting possibilities for developing new treatments for anxiety by focusing on metabolic pathways,"" says Logan Townsend, first author on the paper and a postdoctoral fellow at McMaster.
""By understanding how stress-induced changes in fat cells can influence anxiety, we can explore innovative therapeutic strategies that target these metabolic processes, potentially offering more effective and targeted relief for individuals suffering from anxiety disorders. Several companies are developing blockers of GDF15 for treating cancer, so it is possible these will find use for anxiety as well,"" says Townsend.
TrackLatest NewsLive on NDTV.com and getnewsupdates fromIndiaand around theworld",2025-05-03 05:03:13,Positive
https://www.ndtv.com/science/are-earthquakes-hiding-secret-nuclear-tests-new-study-raises-concerns-8260838,Are Earthquakes Hiding Secret Nuclear Tests? New Study Raises Concerns,"Sat, 26 Apr 2025 12:46:12 +0530","A recent review by seismologists at Los Alamos National Laboratory suggests that some earthquakes might actually be covert underground nuclear tests. The study, led by Joshua Carmichael and published in the Bulletin of the Seismological Society of America, highlights the challenges in distinguishing between natural seismic events and clandestine nuclear explosions.
According to a new review articlepublished in the Bulletin of the Seismological Society of Americathat contradicts the conventional wisdom about explosion ""masking.""
Underground nuclear tests can produce seismic signals similar to those of natural earthquakes, making detection difficult. However, advancements in seismic monitoring techniques, such as analyzing the ratio of compressional (P) waves to shear (S) waves, have improved the ability to differentiate between the two. Explosions typically generate more P-waves relative to S-waves compared to earthquakes.
Thenew analysisby Joshua Carmichael and colleagues at Los Alamos National Laboratory found that advanced signal detector technology that can identify a 1.7-ton buried explosion with a 97% success rate only has a 37% success rate when seismic signals from that explosion are hidden within the seismic waveforms of an earthquake that happens within 100 seconds and about 250 kilometers away from the explosion.
The overlapping waveforms of explosion and earthquake ""obfuscate the ability of even the most sensitive digital signal detectors we have to identify that explosion,""said Carmichael.
The findings could lead experts to reconsider a 2012 report that concluded earthquake signals could not cover up explosion signals. Potential explosion masking by natural seismic signals is a concern for the community of scientists charged with nuclear test monitoring around the globe.
In North Korea, which has held six nuclear tests over the past 20 years, an increase in regional seismic instruments shows that ""there's been a lot more low-magnitude seismicity in the vicinity of test sites than we initially realized,"" Carmichael noted.
The new findings suggest that ""background seismicity in regions where there's any sort of seismicity at all is going to measurably and substantially reduce the probability that we can detect signals from an underground explosion at a test site,"" he added.
The researchers also found that natural signals from earthquake swarms or other repeating seismic events could be similarly hidden by overlapping waveforms. In this case, the masking effect dropped detection from a 92% to a 16% detection rate.
""This may mean that we probably underestimate a lot of the low magnitude seismicity that is sourced during a swarm or an aftershock sequence,"" Carmichael said. ""In other words, we could be largely undercounting the number of earthquakes that occur in these swarms or in certain aftershock sequences.""
Explosion masking has been difficult to test because there are so few explosions to examine, and very few data sets that contain both explosion and natural seismic signals.
TrackLatest NewsLive on NDTV.com and getnewsupdates fromIndiaand around theworld",2025-05-03 05:03:15,Positive
https://www.ndtv.com/science/what-if-you-could-live-forever-scientists-explore-quantum-immortality-8256399,What If You Could Live Forever? Scientists Explore Quantum Immortality,"Fri, 25 Apr 2025 20:50:51 +0530","Scientists have proposed a mind-bending concept known as quantum immortality, which suggests that our consciousness may never truly die but instead shift to an alternate reality upon encountering death. This theory is based on physicist Hugh Everett's many-worlds theory, which proposes the existence of multiple parallel universes.
According to researchers, every time we face death in one universe, our consciousness would supposedly transfer to another universe where we survive. This raises intriguing possibilities, including the notion that we may have experienced multiple catastrophic events without being aware of them.
A recent online video by TikTok user @joli.artist has sparked discussion about quantum immortality, with some users exploring its implications and potential consequences. Physicists Frank Pollman and Ruben Verresen have also contributed to the discussion, suggesting that strong interactions can stop decay entirely and lead to sustained oscillations between decay and rebirth.
""Until now, the assumption was that quasiparticles in interacting quantum systems decay after a certain time,""said physicist Frank Pollmanof the Technical University of Munich back in June 2019.
""We now know that the opposite is the case: strong interactions can even stop decay entirely.""
""The result of the elaborate simulation: admittedly, quasiparticles do decay; however, new, identical particle entities emerge from the debris,""said physicist Ruben Verresenof the Technical University of Munich and the Max Planck Institute for the Physics of Complex Systems.
""If this decay proceeds very quickly, an inverse reaction will occur after a certain time, and the debris will converge again. This process can recur endlessly, and a sustained oscillation between decay and rebirth emerges.""
While the concept of quantum immortality is still speculative, it challenges traditional notions of mortality and the nature of consciousness. Further research is needed to fully understand the implications of this theory.
TrackLatest NewsLive on NDTV.com and getnewsupdates fromIndiaand around theworld",2025-05-03 05:03:18,Positive
